"name","position","team","points","sdPts","value","averagePick","fteam","tsel","posOrd","year","expValue_m","expValue_v","expResid_m","expResid_v"
"G.Jennings","WR","MIA",92.0733007358555,17.0837180024716,36.3,236.47,-1,TRUE,88,2015,91.4708222762554,51.1587912719566,-0.602478459600107,51.1587912719566
"G.Olsen","TE","CAR",164.626249315451,14.7761679470288,188.9,54.63,-1,TRUE,4,2015,126.162650139044,157.312502490641,-38.4635991764066,157.312502490641
"G.Smith","QB","NYJ",75.6236459796434,60.3348984056013,20,230.4,-1,TRUE,31,2015,90.996502822976,415.46190807419,15.3728568433326,415.46190807419
"G.Tate","WR","DET",186.414879570451,14.584489960327,166.9,47.17,-1,TRUE,17,2015,147.115888728347,59.4613880151275,-39.2989908421037,59.4613880151275
"H.Douglas","WR","TEN",81.006786092603,17.4574267059167,68.5,254.33,-1,TRUE,96,2015,83.6150849878788,52.755087377687,2.6082988952758,52.755087377687
"H.Miller","TE","PIT",114.340235404573,6.60042429370132,97.7,171.98,-1,TRUE,22,2015,100.914246852846,98.3502149241065,-13.4259885517268,98.3502149241065
"I.Crowell","RB","CLE",142.797342551195,26.528403934024,128.3,96.85,-1,TRUE,31,2015,110.355272380968,132.214987686323,-32.4420701702272,132.214987686323
"J.Ajayi","RB","MIA",35.9142245079162,30.1100349193981,39.2,145.47,-1,TRUE,46,2015,44.8292217023981,29.6748543518844,8.91499719448188,29.6748543518844
"J.Allen","RB","BAL",55.5478031479598,19.6104659021526,123.4,169.37,-1,TRUE,56,2015,61.7519902803594,35.2677199471909,6.20418713239955,35.2677199471909
"J.Bell","RB","DET",155.218419701203,16.4909444191807,93.7,89.95,-1,TRUE,30,2015,109.117586309972,119.5513264586,-46.1008333912309,119.5513264586
"J.Cameron","TE","MIA",123.897043881162,8.84292601873991,73.1,95.29,-1,TRUE,7,2015,110.184645531329,96.3968936196991,-13.7123983498328,96.3968936196992
"J.Charles","RB","KC",264.391133803135,14.9689294084951,90.6,7.6,-1,TRUE,4,2015,220.703770853648,1018.314150757,-43.6873629494873,1018.31415075701
"J.Cook","TE","STL",101.809292660458,14.0656029649245,66.6,214.48,-1,TRUE,28,2015,82.1818639272172,109.429516561818,-19.6274287332408,109.429516561818
"J.Crowder","WR","WAS",45.6562664879442,18.1531277005342,103.1,237.8,-1,TRUE,89,2015,58.0128701522345,52.5546837431218,12.3566036642903,52.5546837431218
"J.Cutler","QB","CHI",251.01105541914,19.8880304368634,222.3,160.84,-1,TRUE,22,2015,214.690589959195,186.816831390106,-36.3204654599455,186.816831390106
"J.Edelman","WR","NE",196.631112647237,12.2425849850856,143,48.61,-1,TRUE,18,2015,153.931887990305,69.0398377109932,-42.6992246569324,69.0398377109932
"J.Flacco","QB","BAL",253.72689209427,15.809257367718,157.9,143.01,-1,TRUE,17,2015,218.62645339132,173.159469049397,-35.10043870295,173.159469049397
"J.Forsett","RB","BAL",217.468590622111,12.5650342978388,106.9,31.51,-1,TRUE,11,2015,164.875683570803,235.572588696571,-52.5929070513076,235.572588696571
"J.Garoppolo","QB","NE",29.3879094339623,34.7983515753496,-0.3,230.95,-1,TRUE,32,2015,60.4148105160852,460.619538951058,31.0269010821229,460.619538951059
"J.Graham","TE","SEA",179.809809979791,17.6031587052208,96.5,30.74,-1,TRUE,2,2015,135.370718267013,235.468406881157,-44.439091712778,235.468406881157
"J.Hardy","WR","ATL",61.6534155072593,19.0419925359472,29.9,198.47,-1,TRUE,75,2015,69.4599289656992,47.000905507402,7.80651345843992,47.000905507402
"J.Hill","RB","CIN",221.593857889071,14.7297692598844,162.8,20.07,-1,TRUE,9,2015,169.687253378359,267.928907912429,-51.9066045107121,267.928907912429
"J.Hill","TE","NO",93.0260006837265,14.8625221827481,32,145.8,-1,TRUE,16,2015,72.3215376896807,85.6839632972216,-20.7044629940458,85.6839632972216
"J.Huff","WR","PHI",53.437987868976,25.7281472258377,68.2,214.99,-1,TRUE,81,2015,63.5144386101479,46.7651332537777,10.0764507411719,46.7651332537776
"J.Hunter","WR","TEN",60.4205543637364,27.557316550967,43.4,216.04,-1,TRUE,82,2015,68.5583258154313,46.7141892825754,8.13777145169489,46.7141892825754
"J.James","TE","PIT",20.8232632901658,14.5103637696541,17.6,242.63,-1,TRUE,32,2015,26.109756913542,42.556661483917,5.28649362337617,42.556661483917
"J.Janis","WR","GB",51.244908374836,35.9157675622038,13.9,187.69,-1,TRUE,66,2015,61.9515253480526,47.6180124469698,10.7066169732166,47.6180124469698
"J.Jones","WR","ATL",256.314128007225,18.17046126783,299.1,10.09,-1,TRUE,3,2015,209.996620759031,190.036207006902,-46.3175072481943,190.036207006902
"J.Jones","WR","GB",78.0064084969096,31.7488119030655,165,177.73,-1,TRUE,64,2015,81.444005294009,52.4410758104626,3.43759679709941,52.4410758104626
"J.Kearse","WR","SEA",93.1358341709125,17.6256811579431,122,241.34,-1,TRUE,91,2015,92.1860367874861,50.9156088911384,-0.949797383426373,50.9156088911384
"J.Landry","WR","MIA",175.485758523228,11.4418329417813,228.2,55.14,-1,TRUE,21,2015,140.875583727972,57.5126344562395,-34.6101747952555,57.5126344562395
"J.Langford","RB","CHI",38.1951398181599,20.4234498436327,136.6,184.11,-1,TRUE,60,2015,46.7692319716192,29.5038987719261,8.57409215345925,29.5038987719261
"J.Maclin","WR","KC",177.096142445595,11.2577154321036,198.4,56.1,-1,TRUE,22,2015,141.735213618956,57.4919496354994,-35.3609288266392,57.4919496354993
"J.Manziel","QB","CLE",38.5175392671789,26.1271291319536,92,233.77,-1,TRUE,35,2015,72.9435122124795,734.040186333225,34.4259729453006,734.040186333225
"J.Matthews","WR","PHI",190.955012298504,15.0890037325703,187.2,34.04,-1,TRUE,13,2015,150.025592023398,62.6346025461318,-40.9294202751062,62.6346025461318
"J.McCown","QB","CLE",173.054060872982,31.6504254457238,127,236.73,-1,TRUE,36,2015,121.700898293984,557.257415885053,-51.3531625789975,557.257415885053
"J.McKinnon","RB","MIN",73.9821523444241,12.6688166621311,72.9,158.24,-1,TRUE,51,2015,78.0344911029112,42.0097774464143,4.05233875848713,42.0097774464143
"J.Reed","TE","WAS",115.464502234853,10.1989894087054,199.7,167.48,-1,TRUE,20,2015,102.400917548169,97.7146746642085,-13.0635846866837,97.7146746642085
"J.Starks","RB","GB",72.4280014054454,17.4438690321913,142.8,188.19,-1,TRUE,61,2015,76.6344165552028,41.460419166957,4.20641514975738,41.460419166957
"J.Stewart","RB","CAR",174.903003365019,17.4947018573296,153.8,62.41,-1,TRUE,24,2015,117.569609032134,103.460048973818,-57.3333943328847,103.460048973818
"J.Strong","WR","HOU",69.9311343396251,23.0728222395887,41.1,159.68,-1,TRUE,57,2015,75.5416942835067,49.9956731429143,5.61055994388165,49.9956731429143
"J.Tamme","TE","ATL",71.9895053884547,15.1681273628687,101.2,253.59,-1,TRUE,34,2015,55.6853737552316,36.146076690591,-16.3041316332231,36.146076690591
"J.Thomas","TE","JAC",112.050596295796,19.9033356704148,98.5,92.62,-1,TRUE,6,2015,97.6449986383622,100.56873022563,-14.4055976574338,100.56873022563
"J.White","RB","NE",43.3555541336516,31.6678807789858,102.6,199.9,-1,TRUE,65,2015,51.1724477590684,30.3710029869491,7.81689362541683,30.3710029869491
"J.Witten","TE","DAL",137.059873468785,8.3740288239859,125.7,96.22,-1,TRUE,8,2015,112.791754716541,102.402341667003,-24.2681187522444,102.402341667003
"K.Aiken","WR","BAL",85.6155327385459,30.005222196311,159.9,220.35,-1,TRUE,83,2015,86.9405291832765,52.4843337691948,1.32499644473061,52.4843337691948
"K.Allen","WR","SD",180.42757520008,13.60860491839,128,46.16,-1,TRUE,16,2015,143.570319562693,57.6461925692886,-36.857255637387,57.6461925692886
"K.Britt","WR","STL",122.742250715942,19.4595726867635,104.1,192.5,-1,TRUE,69,2015,107.912590297503,42.1107012542523,-14.8296604184394,42.1107012542522
"K.Carey","RB","CHI",26.4582271841917,23.7971305971279,35.8,243.01,-1,TRUE,79,2015,36.8076733750011,36.4837722359179,10.3494461908094,36.4837722359179
"K.Cousins","QB","WAS",177.267763211724,44.1800702193831,286.4,198.82,-1,TRUE,28,2015,123.951223144627,550.191983504191,-53.3165400670971,550.191983504191
"K.Davis","RB","KC",96.0448324940008,13.3306017218116,23.6,134.82,-1,TRUE,42,2015,97.8048391166504,51.383898811443,1.76000662264962,51.383898811443
"K.Robinson","RB","NO",52.5350037342229,29.3260621304544,62.5,196.97,-1,TRUE,64,2015,59.1044841395434,33.9836399393552,6.56948040532048,33.9836399393552
"K.Rudolph","TE","MIN",113.135479070904,14.1008354551377,104,133.2,-1,TRUE,13,2015,99.2282698342094,99.3576282987419,-13.9072092366946,99.3576282987419
"K.Stills","WR","MIA",117.29831877933,21.1860520472384,75.5,148.96,-1,TRUE,50,2015,105.38791895486,42.6693698241869,-11.9103998244697,42.6693698241868
"K.Williams","RB","BUF",50.0430411662461,24.9557714420987,29,201.87,-1,TRUE,66,2015,56.9315410274989,32.9129850518032,6.88849986125284,32.9129850518032
"K.Wright","WR","TEN",152.352630193974,18.0883596388926,78.5,115.54,-1,TRUE,37,2015,127.594718246068,50.5552768115805,-24.7579119479056,50.5552768115804
"L.Bell","RB","PIT",273.484596959141,33.9298694415873,99.2,3.57,-1,TRUE,1,2015,232.513814655883,1350.02283605529,-40.9707823032581,1350.02283605529
"L.Blount","RB","NE",154.851502807323,20.8957723862688,118.6,87.9,-1,TRUE,28,2015,109.110555466168,120.208971053641,-45.7409473411552,120.208971053641
"L.Donnell","TE","NYG",109.636726609427,14.1276623463367,48.8,172.28,-1,TRUE,23,2015,93.943183798775,103.697332448059,-15.693542810652,103.697332448059
"L.Dunbar","RB","DAL",64.2778346336202,23.7032168289032,40.7,219,-1,TRUE,75,2015,69.4354025658771,38.6705169000666,5.1575679322569,38.6705169000666
"L.Fitzgerald","WR","ARI",160.25147726416,14.1718062089056,225,92.41,-1,TRUE,31,2015,132.579746631355,54.0285194561816,-27.6717306328047,54.0285194561815
"L.Green","TE","SD",87.4210809782319,13.0730293045501,89.4,167.64,-1,TRUE,21,2015,67.5712830062686,66.415067306688,-19.8497979719633,66.4150673066881
"L.McCoy","RB","BUF",218.26436318775,16.5099351758843,162.7,22.33,-1,TRUE,10,2015,165.8041763936,241.478299821432,-52.4601867941497,241.478299821432
"L.Miller","RB","MIA",205.551144389629,15.7648433171045,208.4,33.26,-1,TRUE,12,2015,150.922238208704,163.820459687244,-54.6289061809247,163.820459687244
"L.Murray","RB","OAK",187.138420175424,15.9187796885702,179.3,45.69,-1,TRUE,17,2015,129.648740988433,110.398218939306,-57.4896791869908,110.398218939306
"L.Taliaferro","RB","BAL",77.9940215449485,12.1480535870571,16.1,213.75,-1,TRUE,71,2015,81.6853833523695,43.5812322690547,3.69136180742097,43.5812322690547
"M.Asiata","RB","MIN",36.9604482894783,19.3900574585364,33.9,232.52,-1,TRUE,77,2015,45.7186931508185,29.5444774932263,8.75824486134019,29.5444774932263
"M.Bennett","TE","CHI",153.192961867476,5.9601264050045,86.4,72.84,-1,TRUE,5,2015,118.49376961205,135.041263321768,-34.6991922554258,135.041263321767
"M.Brown","WR","BAL",57.7244391360234,12.8564932593092,18.2,263,-1,TRUE,100,2015,66.5973115693061,46.3476735093315,8.87287243328274,46.3476735093315
"M.Bryant","WR","PIT",122.674825523837,23.2666366620278,145.2,68.99,-1,TRUE,27,2015,107.877782378811,42.1085628911222,-14.7970431450262,42.1085628911221
"M.Colston","WR","NO",151.762832792998,12.2603956505247,98.5,127.6,-1,TRUE,42,2015,127.201752668524,50.2866372277859,-24.561080124474,50.2866372277858
"M.Crabtree","WR","OAK",124.732504409133,17.6678808826427,187.7,152.4,-1,TRUE,53,2015,108.994168677977,42.1482853215155,-15.7383357311556,42.1482853215154
"M.Davis","RB","SF",20.8622732687868,18.8404471657656,13.1,204.94,-1,TRUE,67,2015,32.1177607730161,45.8605425923981,11.2554875042293,45.8605425923981
"M.Floyd","WR","ARI",150.439357662767,13.2911387721878,146.9,106.8,-1,TRUE,36,2015,126.311996434199,49.6752854550339,-24.1273612285679,49.6752854550338
"M.Floyd","WR","SD",124.129498059474,11.0636114217181,87.1,200.36,-1,TRUE,76,2015,108.6563535545,42.1459528322347,-15.4731445049743,42.1459528322346
"M.Forte","RB","CHI",249.578281889784,17.7122754458452,192.7,17.82,-1,TRUE,7,2015,203.335947226182,687.686692738602,-46.242334663602,687.686692738602
"M.Gordon","RB","SD",187.228112177981,18.7317935979273,89.8,39.15,-1,TRUE,14,2015,129.74695734657,110.504542553107,-57.481154831411,110.504542553107
"M.Ingram","RB","NO",186.062581076071,19.1315070799467,177.2,38.4,-1,TRUE,13,2015,128.478483912623,109.209319314066,-57.5840971634483,109.209319314066
"M.Jones","RB","WAS",89.0017887498904,29.514289289671,103.9,152.65,-1,TRUE,48,2015,91.5852316179692,48.557772741321,2.58344286807878,48.557772741321
"M.Jones","WR","CIN",107.649704849246,17.1433760560589,141.4,164.04,-1,TRUE,60,2015,100.888082570217,47.5660122835261,-6.76162227902878,47.5660122835261
"M.Lee","WR","JAC",87.8449442143281,30.4955874723827,36.4,194.25,-1,TRUE,71,2015,88.5338675780287,52.1183202375832,0.688923363700611,52.1183202375832
"M.Lynch","RB","SEA",249.196349245862,22.1838428536253,76.2,13.88,-1,TRUE,5,2015,202.858270386177,678.453093190877,-46.338078859685,678.453093190877
"M.Mariota","QB","TEN",243.871906470611,18.4659094708881,203.4,150.48,-1,TRUE,19,2015,203.969250667866,230.513381255515,-39.9026558027448,230.513381255515
"M.Pruitt","TE","MIN",25.5173204447259,12.4857276325681,13.9,269.94,-1,TRUE,36,2015,27.9146573736791,47.5500101464639,2.39733692895315,47.550010146464
"M.Rivera","TE","OAK",89.5776743770123,14.3182736696882,48,241.68,-1,TRUE,31,2015,69.3050181445519,73.6233700336695,-20.2726562324604,73.6233700336696
"M.Ryan","QB","ATL",288.960235183338,13.6900814518479,225.9,66.07,-1,TRUE,7,2015,261.261262216703,182.238796943903,-27.6989729666355,182.238796943903
"M.Sanchez","QB","PHI",28.9199520274193,29.3381807381369,32.8,231.68,-1,TRUE,34,2015,60.080480242762,466.129422975761,31.1605282153427,466.129422975761
"M.Sanu","WR","CIN",82.1113251913031,20.3439411230024,73,204.6,-1,TRUE,80,2015,84.4130059467141,52.7706181916668,2.301680755411,52.7706181916668
"M.Stafford","QB","DET",278.230117885495,14.634431227529,288.2,79.83,-1,TRUE,10,2015,249.627493280719,158.374901134156,-28.6026246047761,158.374901134156
"M.Wallace","WR","MIN",154.441194037441,15.0802569895689,79.4,85.51,-1,TRUE,29,2015,128.964854454503,51.4855597849417,-25.4763395829376,51.4855597849416
"M.Wheaton","WR","PIT",128.721057979705,19.2660360752126,129.9,140.01,-1,TRUE,48,2015,111.385106465288,41.8362488298416,-17.3359515144168,41.8362488298415
"M.Williams","TE","BAL",76.0022254433213,18.8278492680989,47.8,159.82,-1,TRUE,19,2015,58.7818535811852,38.8264460434683,-17.2203718621361,38.8264460434683
"M.Wilson","WR","CHI",73.3114409633916,26.3599185485433,66.4,229.73,-1,TRUE,86,2015,78.0201605147188,51.2632855043135,4.70871955132715,51.2632855043135
"N.Agholor","WR","PHI",148.313260705887,11.0533050666487,43.8,70.32,-1,TRUE,28,2015,124.86405859288,48.6569398653212,-23.4492021130066,48.6569398653211
"N.Foles","QB","STL",218.893651765541,13.8940246091839,93,175.18,-1,TRUE,25,2015,165.66599755513,402.904000956468,-53.2276542104114,402.904000956468
"O.Beckham","WR","NYG",255.486567428399,23.7111333656943,7.9,10.54,-1,TRUE,4,2015,209.068971364973,186.819534569694,-46.417596063426,186.819534569694
"O.Daniels","TE","DEN",109.874623254479,12.2717876073841,92.7,131.55,-1,TRUE,12,2015,94.3147400973884,103.369541367802,-15.5598831570906,103.369541367802
"P.Dorsett","WR","IND",89.6750686730467,27.0802894277178,36.2,152.99,-1,TRUE,54,2015,89.8215509325275,51.7261663894732,0.146482259480855,51.7261663894733
"P.Garcon","WR","WAS",148.414285116177,16.7087392351754,149.7,127.84,-1,TRUE,43,2015,124.933324762119,48.7068830946838,-23.4809603540579,48.7068830946838
"P.Harvin","WR","BUF",128.616343678265,19.865073156467,40.4,158.1,-1,TRUE,56,2015,111.31930129344,41.8503343204407,-17.2970423848253,41.8503343204406
"P.Manning","QB","DEN",301.788194341707,11.1346340391277,90.2,46.82,-1,TRUE,4,2015,274.073030188314,201.942445553682,-27.7151641533932,201.942445553682
"P.Richardson","WR","SEA",13.9981355166573,11.1509181503391,4.5,260.38,-1,TRUE,99,2015,36.4080620520889,256.205960344895,22.4099265354316,256.205960344895
"P.Rivers","QB","SD",268.74701142218,11.1461574251522,280.4,108.61,-1,TRUE,14,2015,238.639253658061,147.091798537877,-30.1077577641189,147.091798537878
"R.Bush","RB","SF",104.939855885845,14.3501203388644,6.7,151.55,-1,TRUE,47,2015,104.939041917672,63.8491846733395,-0.000813968172805466,63.8491846733395
"R.Cobb","WR","GB",233.661505659383,13.5060936085365,162.4,19.42,-1,TRUE,8,2015,186.130536125856,129.030087464533,-47.530969533527,129.030087464533
"R.Fitzpatrick","QB","NYJ",156.366127658474,55.101136772246,282.2,210.33,-1,TRUE,29,2015,114.874275199249,608.767215023832,-41.4918524592248,608.767215023832
"R.Greene","WR","JAC",44.6338407182386,15.0548429428331,40.3,241.39,-1,TRUE,92,2015,57.2986266907346,53.9962272631047,12.664785972496,53.9962272631046
"R.Gronkowski","TE","NE",219.32922061664,19.1167411788377,219.6,12.27,-1,TRUE,1,2015,158.856560717732,313.297263055629,-60.4726598989082,313.297263055629
"R.Helu","RB","OAK",106.381636573351,21.8428673029201,22.9,167.13,-1,TRUE,54,2015,105.880230538287,66.4735571833847,-0.501406035063553,66.4735571833847
"R.Hillman","RB","DEN",80.7081273254347,23.4913083566331,147.4,157.54,-1,TRUE,49,2015,84.1500011182402,44.8255748287361,3.44187379280552,44.8255748287361
"R.Jennings","RB","NYG",149.572729435012,17.7587780716718,150.4,99.09,-1,TRUE,32,2015,109.391644227316,128.593576239091,-40.1810852076962,128.593576239091
"R.Mathews","RB","PHI",106.129520303592,26.4092859199178,114.5,110.8,-1,TRUE,34,2015,105.720063641236,66.0051576976553,-0.409456662356381,66.0051576976553
"R.Randle","WR","NYG",131.143841276489,25.1138315051124,156.2,158.04,-1,TRUE,55,2015,112.939291797139,41.5486685627593,-18.2045494793497,41.5486685627592
"R.Rodgers","TE","GB",85.3587170832874,21.0563836368254,131.1,176.15,-1,TRUE,25,2015,65.983348128893,59.8829475457966,-19.3753689543944,59.8829475457967
"R.Tannehill","QB","MIA",279.249219102259,12.6940370891345,249.9,86.8,-1,TRUE,12,2015,250.761088986543,160.403591906665,-28.4881301157164,160.403591906665
"R.White","WR","ATL",158.698541376654,11.6388080374262,78.1,96.3,-1,TRUE,32,2015,131.643175736285,53.3586260510558,-27.0553656403693,53.3586260510557
"R.Wilson","QB","SEA",314.139469096441,14.9895759795906,334.2,42.71,-1,TRUE,3,2015,285.283692037212,202.975355357815,-28.8557770592291,202.975355357815
"R.Woods","WR","BUF",102.339622905736,26.3483302746585,93.7,231.39,-1,TRUE,87,2015,97.9275652491303,49.0873640772217,-4.41205765660571,49.0873640772217
"S.Bailey","WR","STL",72.4472615391018,31.905191410061,30.7,228.65,-1,TRUE,85,2015,77.3872856362898,50.9635767437232,4.94002409718796,50.9635767437232
"S.Bradford","QB","PHI",248.003824576489,27.3239435035429,188.9,110.39,-1,TRUE,15,2015,210.232817532347,203.783262519782,-37.7710070441424,203.783262519782
"S.Chandler","TE","NE",55.751230148838,17.6762679050654,61.4,230.14,-1,TRUE,30,2015,43.662232564176,71.7060251182653,-12.088997584662,71.7060251182654
"S.Coates","WR","PIT",42.5509391357991,26.3342661861828,1.6,194.64,-1,TRUE,72,2015,55.8490471124545,57.5591538953273,13.2981079766554,57.5591538953272
"S.Diggs","WR","MIN",21.174290167928,16.1258600594958,121.3,193.9,-1,TRUE,70,2015,41.3961508971435,173.154253597106,20.2218607292155,173.154253597106
"S.Johnson","WR","SD",123.828958038636,22.5956216204313,89.2,149.06,-1,TRUE,51,2015,108.490714223845,42.1411512461109,-15.3382438147906,42.1411512461108
"S.Ridley","RB","NYJ",45.7473741330661,26.9452718871891,10.8,216.22,-1,TRUE,72,2015,53.2226597534849,31.1713298915552,7.47528562041877,31.1713298915552
"S.Smith","WR","BAL",146.096503067093,11.4070752409024,108,102.99,-1,TRUE,33,2015,123.329696136041,47.4838673958256,-22.7668069310519,47.4838673958256
"S.Vereen","RB","NYG",131.497701133221,14.6689936630481,130.5,102.93,-1,TRUE,33,2015,111.962444716647,114.779012924767,-19.5352564165744,114.779012924767
"S.Watkins","WR","BUF",172.244109151139,14.4715481418182,188.8,52.96,-1,TRUE,20,2015,139.176831753934,57.4886261807008,-33.0672773972052,57.4886261807007
"T.Austin","WR","STL",94.9273452707002,18.0181736326243,176.7,196.05,-1,TRUE,73,2015,93.368734750393,50.5417075477944,-1.5586105203072,50.5417075477944
"T.Brady","QB","NE",274.920849131361,34.4763569264901,340.2,76.72,-1,TRUE,8,2015,245.894296225555,152.863501548528,-29.0265529058063,152.863501548528
"T.Bridgewater","QB","MIN",251.814073395171,15.7877005452845,196.4,120.57,-1,TRUE,16,2015,215.862994312099,182.615544492161,-35.9510790830722,182.615544492161
"T.Coleman","RB","ATL",142.456118224648,24.0294939170659,41.6,89.62,-1,TRUE,29,2015,110.411172411289,132.050780149372,-32.0449458133587,132.050780149372
"T.Eifert","TE","CIN",112.51804597343,18.0519368310722,165.5,115.16,-1,TRUE,10,2015,98.3344560077203,100.020555924305,-14.1835899657097,100.020555924305
"T.Gurley","RB","STL",147.26428834766,18.8306974787999,196.1,52.41,-1,TRUE,19,2015,109.669099456621,131.123678413065,-37.5951888910395,131.123678413066
"T.Hilton","WR","IND",213.619236693982,14.856829634458,175.9,24.52,-1,TRUE,9,2015,167.557530957423,94.7970778666883,-46.0617057365592,94.7970778666884
"T.Kelce","TE","KC",161.918437658612,11.0928919772667,153.5,54.56,-1,TRUE,3,2015,124.355678609867,150.89244105725,-37.5627590487454,150.89244105725
"T.Lockett","WR","SEA",92.3881041025888,19.283832475419,153.4,164.01,-1,TRUE,59,2015,91.6837548065828,51.0854641074383,-0.704349296005973,51.0854641074383
"T.Mason","RB","STL",113.832670059123,20.9920226019569,40.5,113.68,-1,TRUE,36,2015,109.694537636159,81.0042729150981,-4.13813242296446,81.004272915098
"T.McBride","WR","TEN",10.4634608746505,12.8698011205336,10.6,227.81,-1,TRUE,84,2015,34.0346404214608,301.278342945727,23.5711795468103,301.278342945727
"T.Montgomery","WR","GB",69.4062434954759,16.8137027281255,37,175.6,-1,TRUE,62,2015,75.1561629066064,49.7845152470751,5.74991941113048,49.7845152470751
"T.Pryor","WR","CLE",9.15,5.65685424949238,4.6,247.81,-1,TRUE,95,2015,33.1604265377812,324.011029951607,24.0104265377812,324.011029951607
"T.Rawls","RB","SEA",28.3701570551164,26.473696943167,123.1,210.44,-1,TRUE,69,2015,38.4282576096412,34.0998565317885,10.0581005545249,34.0998565317885
"T.Riddick","RB","DET",60.1466408417916,32.5543581565562,139,205.28,-1,TRUE,68,2015,65.8072407488448,37.1232621978253,5.66059990705318,37.1232621978253
"T.Romo","QB","DAL",279.179541686321,11.6882424704066,40.5,77.18,-1,TRUE,9,2015,250.683735988137,160.261810097379,-28.4958056981838,160.26181009738
"T.Smith","WR","SF",149.419258885146,17.6842672725451,108.8,105.63,-1,TRUE,34,2015,125.619884767072,49.1941376565705,-23.7993741180743,49.1941376565704
"T.Taylor","QB","BUF",225.581438248211,35.9294179811218,264.1,189.45,-1,TRUE,27,2015,175.572981068024,363.432777764917,-50.0084571801873,363.432777764917
"T.Williams","WR","DAL",133.411189728718,15.2853303101594,128,134.54,-1,TRUE,44,2015,114.445969673159,41.4962079910714,-18.9652200555592,41.4962079910713
"T.Yeldon","RB","JAC",168.939783512786,11.7960889470167,137.9,62.14,-1,TRUE,23,2015,113.26949433779,103.582367777375,-55.6702891749964,103.582367777375
"V.Green","TE","DEN",62.2525076044615,25.8256173743722,29.3,223.12,-1,TRUE,29,2015,48.3133922105336,48.0397725862758,-13.9391153939279,48.0397725862758
"Z.Ertz","TE","PHI",123.185296955693,12.9873207440414,130.8,102.87,-1,TRUE,9,2015,109.763383779755,96.3360984912761,-13.4219131759382,96.3360984912762
"Z.Stacy","RB","NYJ",36.8072088282552,21.4145776588854,27.9,248.7,-1,TRUE,80,2015,45.5883743150554,29.557828014965,8.78116548680018,29.557828014965
"Z.Zenner","RB","DET",8.00457659009297,6.08444825458698,8.1,216.22,-1,TRUE,73,2015,21.1539350835556,81.2860963232958,13.1493584934626,81.2860963232959
"A.Abdullah","RB","DET",159.218875858668,12.2835993950359,24.3,87.12,-1,TRUE,27,2016,113.340550729787,81.6088765601021,-45.8783251288811,81.6088765601022
"A.Blue","RB","HOU",56.323606639958,19.611569364284,55,230.23,-1,TRUE,72,2016,65.8381483589637,33.0359556550218,9.51454171900569,33.0359556550218
"A.Boldin","WR","DET",110.07068246631,21.8124847189778,139.9,190.62,-1,TRUE,74,2016,95.0614567470159,50.1039828808947,-15.0092257192941,50.1039828808946
"A.Cooper","WR","OAK",210.374101668851,19.0229001874838,187.9,22.18,-1,TRUE,9,2016,183.049481603968,82.076747206226,-27.3246200648832,82.076747206226
"A.Dalton","QB","CIN",264.129749860541,8.96816887090471,254.6,133.6,-1,TRUE,17,2016,237.192324526909,183.728337753664,-26.937425333632,183.728337753665
"A.Ellington","RB","ARI",59.1727286250953,9.43674752702789,25.6,231.84,-1,TRUE,73,2016,67.4187886508704,33.932294740119,8.24606002577514,33.932294740119
"A.Gates","TE","SD",139.955732129996,5.72022940334367,121.3,117.23,-1,TRUE,11,2016,121.095075718758,151.292311753754,-18.8606564112379,151.292311753754
"A.Green","WR","CIN",221.089597551402,16.9899569972816,153.4,9.84,-1,TRUE,5,2016,190.671550743216,112.024885634826,-30.4180468081861,112.024885634826
"A.Hooper","TE","ATL",41.0216969150079,20.5591241368024,54.6,188.83,-1,TRUE,25,2016,30.6300279664766,51.1468570386561,-10.3916689485313,51.1468570386561
"A.Hurns","WR","JAC",157.739785045185,17.5554882741663,9.5,73.78,-1,TRUE,29,2016,136.972952929816,54.3917698398718,-20.7668321153693,54.3917698398718
"A.Jeffery","WR","CHI",216.680081380872,14.0736790473551,120.1,25.52,-1,TRUE,12,2016,187.552621546614,96.5210593548112,-29.1274598342584,96.5210593548112
"A.Luck","QB","IND",305.30695037186,18.7297131373388,304.7,39.24,-1,TRUE,3,2016,261.08226547529,320.658353517587,-44.2246848965697,320.658353517587
"A.Morris","RB","DAL",59.9065186640862,13.0420238713971,38.9,165.71,-1,TRUE,50,2016,67.8253288750326,34.2289604442576,7.91881021094643,34.2289604442576
"A.Peterson","RB","MIN",235.029345817049,6.73366660759159,7.5,13.59,-1,TRUE,5,2016,158.137223338982,198.503635875987,-76.8921224780671,198.503635875987
"A.Robinson","WR","JAC",223.373702945145,20.0856039373377,9.2,13.19,-1,TRUE,6,2016,192.279192382146,122.322524795106,-31.094510562999,122.322524795106
"A.Rodgers","QB","GB",322.344770513993,13.1495275992065,374.9,27.12,-1,TRUE,2,2016,268.217393045538,498.492510469143,-54.1273774684548,498.492510469143
"A.Smith","QB","KC",256.66013502206,7.48309327332547,220.2,170.31,-1,TRUE,25,2016,232.816622684422,176.997352090898,-23.8435123376375,176.997352090898
"B.Bortles","QB","JAC",280.171077882521,16.0845658345166,15,80.07,-1,TRUE,8,2016,246.708594362931,232.123425098049,-33.4624835195901,232.123425098049
"B.Coleman","WR","NO",35.3826159463949,20.3939703329579,59.1,267.31,-1,TRUE,102,2016,42.26715314395,69.44338232324,6.88453719755509,69.44338232324
